position,WB
minutes,205.0
passes_completed,47.0
passes,67.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,29.0
passes_short,32.0
passes_completed_medium,15.0
passes_medium,22.0
passes_completed_long,2.0
passes_long,10.0
passes_total_distance,682.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,8.0
passes_switches,1.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,3.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,0.0
progressive_passes,7.0
carry_progressive_distance,181.0
assisted_shots,0.0
fouled,0.0
pens_won,0.0
tackles,3.0
interceptions,0.0
blocks,2.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,2.0
pressures,21.0
pressure_regains,2.0
clearances,7.0
errors,0.0
aerials_won,2.0
aerials_lost,4.0
ball_recoveries,11.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
