position,RB
minutes,784.0
passes_completed,379.0
passes,531.0
dribbles_completed,8.0
dribbles,16.0
passes_completed_short,116.0
passes_short,125.0
passes_completed_medium,174.0
passes_medium,224.0
passes_completed_long,81.0
passes_long,160.0
passes_total_distance,8276.0
passes_free_kicks,21.0
through_balls,0.0
passes_pressure,72.0
passes_switches,24.0
crosses,24.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,17.0
dispossessed,1.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,13.0
gca,3.0
xg,0.0
crosses_into_penalty_area,5.0
passes_into_final_third,49.0
passes_into_penalty_area,11.0
progressive_passes,51.0
carry_progressive_distance,810.0
assisted_shots,5.0
fouled,6.0
pens_won,0.0
tackles,24.0
interceptions,7.0
blocks,22.0
tackles_won,15.0
dribble_tackles,16.0
dribbles_vs,38.0
pressures,136.0
pressure_regains,39.0
clearances,15.0
errors,0.0
aerials_won,7.0
aerials_lost,15.0
ball_recoveries,103.0
pens_conceded,1.0
fouls,10.0
cards_yellow_red,0.0
