position,CM
minutes,90
passes_completed,28
passes,38
dribbles_completed,1
dribbles,2
passes_completed_short,14
passes_short,15
passes_completed_medium,10
passes_medium,11
passes_completed_long,2
passes_long,9
passes_total_distance,430
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,1
crosses,1
corner_kicks,3
passes_intercepted,1
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,0
sca,2
gca,1
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,86
assisted_shots,0
fouled,1
pens_won,1
tackles,0
interceptions,1
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,21
pressure_regains,6
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,6
pens_conceded,0
fouls,3
cards_yellow_red,0
