position,LM
minutes,20
passes_completed,7
passes,8
dribbles_completed,2
dribbles,2
passes_completed_short,5
passes_short,5
passes_completed_medium,1
passes_medium,1
passes_completed_long,1
passes_long,2
passes_total_distance,108
passes_free_kicks,0
through_balls,0
passes_pressure,1
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,2
gca,0
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,132
assisted_shots,0
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,2
pressures,4
pressure_regains,1
clearances,0
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,0
pens_conceded,0
fouls,1
cards_yellow_red,0
