position,WB
minutes,80
passes_completed,25
passes,35
dribbles_completed,0
dribbles,1
passes_completed_short,10
passes_short,14
passes_completed_medium,13
passes_medium,16
passes_completed_long,1
passes_long,4
passes_total_distance,432
passes_free_kicks,0
through_balls,0
passes_pressure,4
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,115
assisted_shots,0
fouled,0
pens_won,0
tackles,3
interceptions,2
blocks,0
tackles_won,1
dribble_tackles,0
dribbles_vs,0
pressures,16
pressure_regains,4
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,6
pens_conceded,0
fouls,1
cards_yellow_red,0
