position,DM
minutes,733.0
passes_completed,355.0
passes,410.0
dribbles_completed,9.0
dribbles,11.0
passes_completed_short,155.0
passes_short,177.0
passes_completed_medium,135.0
passes_medium,146.0
passes_completed_long,61.0
passes_long,77.0
passes_total_distance,7014.0
passes_free_kicks,17.0
through_balls,0.0
passes_pressure,68.0
passes_switches,16.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,8.0
dispossessed,4.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,3.0
sca,9.0
gca,1.0
xg,0.9
crosses_into_penalty_area,1.0
passes_into_final_third,28.0
passes_into_penalty_area,4.0
progressive_passes,25.0
carry_progressive_distance,472.0
assisted_shots,2.0
fouled,17.0
pens_won,0.0
tackles,21.0
interceptions,5.0
blocks,9.0
tackles_won,15.0
dribble_tackles,7.0
dribbles_vs,20.0
pressures,134.0
pressure_regains,38.0
clearances,21.0
errors,0.0
aerials_won,14.0
aerials_lost,11.0
ball_recoveries,90.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
