position,RW
minutes,27
passes_completed,13
passes,18
dribbles_completed,1
dribbles,2
passes_completed_short,6
passes_short,8
passes_completed_medium,5
passes_medium,6
passes_completed_long,1
passes_long,3
passes_total_distance,198
passes_free_kicks,0
through_balls,0
passes_pressure,1
passes_switches,2
crosses,3
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,0
goals,0
assists,1
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,3
gca,1
xg,0.1
crosses_into_penalty_area,1
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,110
assisted_shots,2
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,2
pressure_regains,0
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,1
pens_conceded,0
fouls,1
cards_yellow_red,0
