position,LM
minutes,2658.0
passes_completed,804.0
passes,1075.0
dribbles_completed,21.0
dribbles,47.0
passes_completed_short,314.0
passes_short,384.0
passes_completed_medium,331.0
passes_medium,415.0
passes_completed_long,145.0
passes_long,238.0
passes_total_distance,16415.0
passes_free_kicks,43.0
through_balls,4.0
passes_pressure,189.0
passes_switches,56.0
crosses,19.0
corner_kicks,37.0
passes_intercepted,20.0
passes_blocked,25.0
dispossessed,32.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,52.0
shots_on_target,9.0
sca,63.0
gca,4.0
xg,2.4000000000000004
crosses_into_penalty_area,6.0
passes_into_final_third,120.0
passes_into_penalty_area,23.0
progressive_passes,97.0
carry_progressive_distance,2580.0
assisted_shots,28.0
fouled,26.0
pens_won,0.0
tackles,48.0
interceptions,20.0
blocks,33.0
tackles_won,25.0
dribble_tackles,12.0
dribbles_vs,48.0
pressures,630.0
pressure_regains,153.0
clearances,28.0
errors,1.0
aerials_won,28.0
aerials_lost,21.0
ball_recoveries,205.0
pens_conceded,0.0
fouls,34.0
cards_yellow_red,0.0
