position,DM,AM,CB,CM
minutes,90
passes_completed,32
passes,37
dribbles_completed,3
dribbles,3
passes_completed_short,13
passes_short,15
passes_completed_medium,10
passes_medium,12
passes_completed_long,8
passes_long,8
passes_total_distance,681
passes_free_kicks,2
through_balls,0
passes_pressure,6
passes_switches,4
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,3
goals,0
assists,1
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,6
gca,1
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,1
progressive_passes,3
carry_progressive_distance,192
assisted_shots,3
fouled,9
pens_won,0
tackles,0
interceptions,1
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,2
pressures,17
pressure_regains,2
clearances,2
errors,0
aerials_won,1
aerials_lost,6
ball_recoveries,10
pens_conceded,0
fouls,2
cards_yellow_red,0
