position,DM
minutes,377.0
passes_completed,159.0
passes,191.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,59.0
passes_short,69.0
passes_completed_medium,79.0
passes_medium,90.0
passes_completed_long,19.0
passes_long,24.0
passes_total_distance,2983.0
passes_free_kicks,10.0
through_balls,0.0
passes_pressure,28.0
passes_switches,4.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,4.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,1.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,0.0
progressive_passes,6.0
carry_progressive_distance,275.0
assisted_shots,0.0
fouled,5.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,3.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,33.0
pressure_regains,6.0
clearances,26.0
errors,0.0
aerials_won,15.0
aerials_lost,6.0
ball_recoveries,37.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
