position,WB
minutes,180.0
passes_completed,81.0
passes,107.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,31.0
passes_short,36.0
passes_completed_medium,34.0
passes_medium,43.0
passes_completed_long,13.0
passes_long,23.0
passes_total_distance,1631.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,12.0
passes_switches,7.0
crosses,8.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,4.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,7.0
gca,0.0
xg,0.1
crosses_into_penalty_area,3.0
passes_into_final_third,6.0
passes_into_penalty_area,3.0
progressive_passes,9.0
carry_progressive_distance,241.0
assisted_shots,4.0
fouled,1.0
pens_won,0.0
tackles,6.0
interceptions,0.0
blocks,2.0
tackles_won,3.0
dribble_tackles,4.0
dribbles_vs,11.0
pressures,35.0
pressure_regains,7.0
clearances,4.0
errors,0.0
aerials_won,4.0
aerials_lost,2.0
ball_recoveries,22.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
