position,LM
minutes,474.0
passes_completed,151.0
passes,195.0
dribbles_completed,10.0
dribbles,20.0
passes_completed_short,74.0
passes_short,86.0
passes_completed_medium,55.0
passes_medium,64.0
passes_completed_long,18.0
passes_long,33.0
passes_total_distance,2756.0
passes_free_kicks,5.0
through_balls,1.0
passes_pressure,33.0
passes_switches,11.0
crosses,6.0
corner_kicks,13.0
passes_intercepted,2.0
passes_blocked,9.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,2.0
sca,9.0
gca,0.0
xg,0.4
crosses_into_penalty_area,2.0
passes_into_final_third,14.0
passes_into_penalty_area,7.0
progressive_passes,27.0
carry_progressive_distance,783.0
assisted_shots,3.0
fouled,6.0
pens_won,0.0
tackles,4.0
interceptions,3.0
blocks,12.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,104.0
pressure_regains,24.0
clearances,1.0
errors,0.0
aerials_won,5.0
aerials_lost,6.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
