position,GK
minutes,3240.0
passes_completed,751.0
passes,1118.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,137.0
passes_short,137.0
passes_completed_medium,287.0
passes_medium,291.0
passes_completed_long,317.0
passes_long,680.0
passes_total_distance,23462.0
passes_free_kicks,134.0
through_balls,1.0
passes_pressure,60.0
passes_switches,28.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,0.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,4.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,10.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,1604.0
assisted_shots,1.0
fouled,4.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,7.0
pressure_regains,3.0
clearances,5.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,193.0
pens_conceded,1.0
fouls,1.0
cards_yellow_red,0.0
