position,CB
minutes,3237.0
passes_completed,1619.0
passes,1882.0
dribbles_completed,3.0
dribbles,3.0
passes_completed_short,283.0
passes_short,313.0
passes_completed_medium,815.0
passes_medium,882.0
passes_completed_long,515.0
passes_long,671.0
passes_total_distance,41783.0
passes_free_kicks,47.0
through_balls,1.0
passes_pressure,197.0
passes_switches,120.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,15.0
passes_blocked,10.0
dispossessed,1.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,4.0
sca,16.0
gca,1.0
xg,1.2
crosses_into_penalty_area,1.0
passes_into_final_third,96.0
passes_into_penalty_area,5.0
progressive_passes,78.0
carry_progressive_distance,4484.0
assisted_shots,5.0
fouled,25.0
pens_won,0.0
tackles,50.0
interceptions,17.0
blocks,40.0
tackles_won,33.0
dribble_tackles,18.0
dribbles_vs,33.0
pressures,278.0
pressure_regains,85.0
clearances,254.0
errors,4.0
aerials_won,78.0
aerials_lost,41.0
ball_recoveries,338.0
pens_conceded,2.0
fouls,30.0
cards_yellow_red,0.0
