position,RB
minutes,2332.0
passes_completed,897.0
passes,1240.0
dribbles_completed,27.0
dribbles,36.0
passes_completed_short,380.0
passes_short,450.0
passes_completed_medium,390.0
passes_medium,502.0
passes_completed_long,117.0
passes_long,247.0
passes_total_distance,17360.0
passes_free_kicks,20.0
through_balls,1.0
passes_pressure,158.0
passes_switches,38.0
crosses,63.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,38.0
dispossessed,17.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,4.0
sca,36.0
gca,1.0
xg,0.7999999999999999
crosses_into_penalty_area,15.0
passes_into_final_third,70.0
passes_into_penalty_area,36.0
progressive_passes,100.0
carry_progressive_distance,2523.0
assisted_shots,19.0
fouled,37.0
pens_won,0.0
tackles,53.0
interceptions,18.0
blocks,59.0
tackles_won,28.0
dribble_tackles,21.0
dribbles_vs,39.0
pressures,272.0
pressure_regains,85.0
clearances,105.0
errors,1.0
aerials_won,46.0
aerials_lost,38.0
ball_recoveries,241.0
pens_conceded,1.0
fouls,26.0
cards_yellow_red,0.0
