position,CM
minutes,510.0
passes_completed,394.0
passes,433.0
dribbles_completed,14.0
dribbles,16.0
passes_completed_short,189.0
passes_short,205.0
passes_completed_medium,144.0
passes_medium,154.0
passes_completed_long,48.0
passes_long,53.0
passes_total_distance,6796.0
passes_free_kicks,3.0
through_balls,2.0
passes_pressure,70.0
passes_switches,10.0
crosses,0.0
corner_kicks,3.0
passes_intercepted,3.0
passes_blocked,8.0
dispossessed,4.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,4.0
sca,20.0
gca,2.0
xg,0.6
crosses_into_penalty_area,0.0
passes_into_final_third,31.0
passes_into_penalty_area,8.0
progressive_passes,20.0
carry_progressive_distance,988.0
assisted_shots,10.0
fouled,11.0
pens_won,0.0
tackles,10.0
interceptions,3.0
blocks,4.0
tackles_won,6.0
dribble_tackles,3.0
dribbles_vs,18.0
pressures,148.0
pressure_regains,29.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,6.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
