position,FW
minutes,1715.0
passes_completed,194.0
passes,345.0
dribbles_completed,14.0
dribbles,25.0
passes_completed_short,121.0
passes_short,185.0
passes_completed_medium,53.0
passes_medium,105.0
passes_completed_long,10.0
passes_long,28.0
passes_total_distance,2701.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,135.0
passes_switches,4.0
crosses,18.0
corner_kicks,1.0
passes_intercepted,4.0
passes_blocked,13.0
dispossessed,38.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,46.0
shots_on_target,14.0
sca,39.0
gca,7.0
xg,3.8
crosses_into_penalty_area,3.0
passes_into_final_third,19.0
passes_into_penalty_area,10.0
progressive_passes,23.0
carry_progressive_distance,931.0
assisted_shots,16.0
fouled,46.0
pens_won,0.0
tackles,16.0
interceptions,7.0
blocks,14.0
tackles_won,9.0
dribble_tackles,5.0
dribbles_vs,17.0
pressures,269.0
pressure_regains,79.0
clearances,20.0
errors,0.0
aerials_won,107.0
aerials_lost,109.0
ball_recoveries,70.0
pens_conceded,0.0
fouls,43.0
cards_yellow_red,1.0
