position,LB
minutes,168.0
passes_completed,82.0
passes,110.0
dribbles_completed,1.0
dribbles,3.0
passes_completed_short,30.0
passes_short,35.0
passes_completed_medium,43.0
passes_medium,49.0
passes_completed_long,7.0
passes_long,20.0
passes_total_distance,1537.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,15.0
passes_switches,3.0
crosses,8.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,10.0
passes_into_penalty_area,1.0
progressive_passes,10.0
carry_progressive_distance,385.0
assisted_shots,0.0
fouled,6.0
pens_won,0.0
tackles,2.0
interceptions,0.0
blocks,3.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,1.0
pressures,20.0
pressure_regains,7.0
clearances,4.0
errors,0.0
aerials_won,3.0
aerials_lost,0.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
