position,LB
minutes,1797.0
passes_completed,839.0
passes,1059.0
dribbles_completed,38.0
dribbles,62.0
passes_completed_short,437.0
passes_short,487.0
passes_completed_medium,312.0
passes_medium,372.0
passes_completed_long,62.0
passes_long,132.0
passes_total_distance,13634.0
passes_free_kicks,11.0
through_balls,0.0
passes_pressure,127.0
passes_switches,20.0
crosses,44.0
corner_kicks,1.0
passes_intercepted,16.0
passes_blocked,35.0
dispossessed,27.0
goals,0.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,3.0
sca,46.0
gca,5.0
xg,1.7
crosses_into_penalty_area,8.0
passes_into_final_third,36.0
passes_into_penalty_area,21.0
progressive_passes,64.0
carry_progressive_distance,3590.0
assisted_shots,17.0
fouled,20.0
pens_won,0.0
tackles,32.0
interceptions,10.0
blocks,37.0
tackles_won,18.0
dribble_tackles,5.0
dribbles_vs,26.0
pressures,293.0
pressure_regains,85.0
clearances,64.0
errors,1.0
aerials_won,14.0
aerials_lost,24.0
ball_recoveries,167.0
pens_conceded,2.0
fouls,27.0
cards_yellow_red,0.0
