position,WB
minutes,90
passes_completed,18
passes,26
dribbles_completed,1
dribbles,2
passes_completed_short,7
passes_short,8
passes_completed_medium,8
passes_medium,10
passes_completed_long,2
passes_long,5
passes_total_distance,320
passes_free_kicks,0
through_balls,0
passes_pressure,5
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,2
passes_blocked,2
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,1
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,3
carry_progressive_distance,44
assisted_shots,0
fouled,3
pens_won,0
tackles,3
interceptions,1
blocks,6
tackles_won,2
dribble_tackles,0
dribbles_vs,2
pressures,9
pressure_regains,2
clearances,8
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,14
pens_conceded,1
fouls,2
cards_yellow_red,0
