position,RW
minutes,792.0
passes_completed,150.0
passes,206.0
dribbles_completed,15.0
dribbles,25.0
passes_completed_short,89.0
passes_short,105.0
passes_completed_medium,47.0
passes_medium,67.0
passes_completed_long,9.0
passes_long,22.0
passes_total_distance,2222.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,52.0
passes_switches,8.0
crosses,17.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,6.0
dispossessed,29.0
goals,3.0
assists,0.0
pens_made,1.0
pens_att,2.0
shots_total,10.0
shots_on_target,5.0
sca,25.0
gca,2.0
xg,3.0
crosses_into_penalty_area,3.0
passes_into_final_third,10.0
passes_into_penalty_area,11.0
progressive_passes,15.0
carry_progressive_distance,1037.0
assisted_shots,9.0
fouled,13.0
pens_won,1.0
tackles,9.0
interceptions,0.0
blocks,4.0
tackles_won,7.0
dribble_tackles,5.0
dribbles_vs,10.0
pressures,119.0
pressure_regains,39.0
clearances,11.0
errors,0.0
aerials_won,12.0
aerials_lost,25.0
ball_recoveries,46.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
