position,RM
minutes,1009.0
passes_completed,229.0
passes,403.0
dribbles_completed,10.0
dribbles,21.0
passes_completed_short,113.0
passes_short,150.0
passes_completed_medium,68.0
passes_medium,109.0
passes_completed_long,41.0
passes_long,120.0
passes_total_distance,4262.0
passes_free_kicks,16.0
through_balls,0.0
passes_pressure,84.0
passes_switches,33.0
crosses,55.0
corner_kicks,55.0
passes_intercepted,4.0
passes_blocked,21.0
dispossessed,17.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,10.0
sca,43.0
gca,3.0
xg,1.7000000000000002
crosses_into_penalty_area,11.0
passes_into_final_third,15.0
passes_into_penalty_area,16.0
progressive_passes,17.0
carry_progressive_distance,733.0
assisted_shots,29.0
fouled,11.0
pens_won,0.0
tackles,16.0
interceptions,8.0
blocks,18.0
tackles_won,10.0
dribble_tackles,2.0
dribbles_vs,10.0
pressures,212.0
pressure_regains,53.0
clearances,4.0
errors,0.0
aerials_won,19.0
aerials_lost,21.0
ball_recoveries,67.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
