position,CM
minutes,1641.0
passes_completed,1039.0
passes,1259.0
dribbles_completed,25.0
dribbles,36.0
passes_completed_short,327.0
passes_short,362.0
passes_completed_medium,456.0
passes_medium,527.0
passes_completed_long,244.0
passes_long,344.0
passes_total_distance,23465.0
passes_free_kicks,97.0
through_balls,1.0
passes_pressure,198.0
passes_switches,95.0
crosses,27.0
corner_kicks,64.0
passes_intercepted,28.0
passes_blocked,15.0
dispossessed,19.0
goals,4.0
assists,1.0
pens_made,2.0
pens_att,3.0
shots_total,18.0
shots_on_target,7.0
sca,66.0
gca,10.0
xg,3.3000000000000007
crosses_into_penalty_area,2.0
passes_into_final_third,136.0
passes_into_penalty_area,13.0
progressive_passes,144.0
carry_progressive_distance,2388.0
assisted_shots,37.0
fouled,57.0
pens_won,1.0
tackles,33.0
interceptions,9.0
blocks,27.0
tackles_won,24.0
dribble_tackles,12.0
dribbles_vs,48.0
pressures,403.0
pressure_regains,101.0
clearances,5.0
errors,0.0
aerials_won,4.0
aerials_lost,10.0
ball_recoveries,179.0
pens_conceded,1.0
fouls,15.0
cards_yellow_red,1.0
