position,DM
minutes,1659.0
passes_completed,609.0
passes,749.0
dribbles_completed,8.0
dribbles,10.0
passes_completed_short,196.0
passes_short,221.0
passes_completed_medium,286.0
passes_medium,327.0
passes_completed_long,114.0
passes_long,179.0
passes_total_distance,12948.0
passes_free_kicks,29.0
through_balls,0.0
passes_pressure,111.0
passes_switches,31.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,7.0
dispossessed,3.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,4.0
sca,14.0
gca,2.0
xg,0.7
crosses_into_penalty_area,0.0
passes_into_final_third,44.0
passes_into_penalty_area,4.0
progressive_passes,47.0
carry_progressive_distance,875.0
assisted_shots,4.0
fouled,9.0
pens_won,0.0
tackles,37.0
interceptions,21.0
blocks,33.0
tackles_won,23.0
dribble_tackles,9.0
dribbles_vs,33.0
pressures,272.0
pressure_regains,74.0
clearances,92.0
errors,2.0
aerials_won,45.0
aerials_lost,36.0
ball_recoveries,179.0
pens_conceded,0.0
fouls,32.0
cards_yellow_red,0.0
