position,LB
minutes,2430.0
passes_completed,1202.0
passes,1605.0
dribbles_completed,8.0
dribbles,16.0
passes_completed_short,529.0
passes_short,576.0
passes_completed_medium,536.0
passes_medium,643.0
passes_completed_long,126.0
passes_long,323.0
passes_total_distance,21968.0
passes_free_kicks,58.0
through_balls,1.0
passes_pressure,222.0
passes_switches,38.0
crosses,89.0
corner_kicks,28.0
passes_intercepted,22.0
passes_blocked,68.0
dispossessed,14.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,2.0
sca,47.0
gca,6.0
xg,0.30000000000000004
crosses_into_penalty_area,13.0
passes_into_final_third,75.0
passes_into_penalty_area,28.0
progressive_passes,117.0
carry_progressive_distance,2824.0
assisted_shots,28.0
fouled,18.0
pens_won,1.0
tackles,53.0
interceptions,11.0
blocks,49.0
tackles_won,31.0
dribble_tackles,23.0
dribbles_vs,39.0
pressures,281.0
pressure_regains,91.0
clearances,65.0
errors,1.0
aerials_won,26.0
aerials_lost,27.0
ball_recoveries,231.0
pens_conceded,0.0
fouls,19.0
cards_yellow_red,0.0
