position,LW
minutes,710.0
passes_completed,263.0
passes,324.0
dribbles_completed,14.0
dribbles,25.0
passes_completed_short,132.0
passes_short,146.0
passes_completed_medium,92.0
passes_medium,113.0
passes_completed_long,35.0
passes_long,56.0
passes_total_distance,4646.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,55.0
passes_switches,8.0
crosses,11.0
corner_kicks,10.0
passes_intercepted,8.0
passes_blocked,4.0
dispossessed,10.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,14.0
gca,0.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,25.0
passes_into_penalty_area,3.0
progressive_passes,14.0
carry_progressive_distance,848.0
assisted_shots,6.0
fouled,15.0
pens_won,0.0
tackles,6.0
interceptions,1.0
blocks,7.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,9.0
pressures,84.0
pressure_regains,16.0
clearances,1.0
errors,0.0
aerials_won,6.0
aerials_lost,6.0
ball_recoveries,47.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
