position,RB
minutes,280.0
passes_completed,127.0
passes,168.0
dribbles_completed,7.0
dribbles,9.0
passes_completed_short,58.0
passes_short,72.0
passes_completed_medium,54.0
passes_medium,68.0
passes_completed_long,13.0
passes_long,23.0
passes_total_distance,2168.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,28.0
passes_switches,3.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,8.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,4.0
gca,0.0
xg,0.1
crosses_into_penalty_area,2.0
passes_into_final_third,7.0
passes_into_penalty_area,3.0
progressive_passes,11.0
carry_progressive_distance,251.0
assisted_shots,2.0
fouled,7.0
pens_won,0.0
tackles,12.0
interceptions,6.0
blocks,8.0
tackles_won,7.0
dribble_tackles,7.0
dribbles_vs,15.0
pressures,51.0
pressure_regains,17.0
clearances,3.0
errors,0.0
aerials_won,3.0
aerials_lost,2.0
ball_recoveries,37.0
pens_conceded,1.0
fouls,7.0
cards_yellow_red,0.0
