position,AM
minutes,958.0
passes_completed,279.0
passes,369.0
dribbles_completed,11.0
dribbles,19.0
passes_completed_short,148.0
passes_short,177.0
passes_completed_medium,99.0
passes_medium,120.0
passes_completed_long,27.0
passes_long,55.0
passes_total_distance,4643.0
passes_free_kicks,6.0
through_balls,1.0
passes_pressure,65.0
passes_switches,16.0
crosses,9.0
corner_kicks,29.0
passes_intercepted,10.0
passes_blocked,21.0
dispossessed,19.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,3.0
sca,26.0
gca,2.0
xg,0.6
crosses_into_penalty_area,1.0
passes_into_final_third,29.0
passes_into_penalty_area,6.0
progressive_passes,23.0
carry_progressive_distance,1182.0
assisted_shots,12.0
fouled,33.0
pens_won,1.0
tackles,11.0
interceptions,11.0
blocks,19.0
tackles_won,9.0
dribble_tackles,3.0
dribbles_vs,26.0
pressures,278.0
pressure_regains,69.0
clearances,2.0
errors,0.0
aerials_won,5.0
aerials_lost,7.0
ball_recoveries,73.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
