position,FW
minutes,2156.0
passes_completed,713.0
passes,868.0
dribbles_completed,33.0
dribbles,45.0
passes_completed_short,431.0
passes_short,508.0
passes_completed_medium,215.0
passes_medium,260.0
passes_completed_long,52.0
passes_long,61.0
passes_total_distance,10666.0
passes_free_kicks,2.0
through_balls,5.0
passes_pressure,173.0
passes_switches,13.0
crosses,18.0
corner_kicks,0.0
passes_intercepted,28.0
passes_blocked,37.0
dispossessed,28.0
goals,5.0
assists,10.0
pens_made,2.0
pens_att,2.0
shots_total,57.0
shots_on_target,15.0
sca,91.0
gca,23.0
xg,10.699999999999998
crosses_into_penalty_area,2.0
passes_into_final_third,42.0
passes_into_penalty_area,38.0
progressive_passes,77.0
carry_progressive_distance,2488.0
assisted_shots,45.0
fouled,13.0
pens_won,1.0
tackles,8.0
interceptions,6.0
blocks,14.0
tackles_won,6.0
dribble_tackles,0.0
dribbles_vs,15.0
pressures,400.0
pressure_regains,73.0
clearances,18.0
errors,0.0
aerials_won,3.0
aerials_lost,16.0
ball_recoveries,81.0
pens_conceded,0.0
fouls,19.0
cards_yellow_red,0.0
