position,LM
minutes,1135.0
passes_completed,397.0
passes,505.0
dribbles_completed,14.0
dribbles,20.0
passes_completed_short,213.0
passes_short,256.0
passes_completed_medium,147.0
passes_medium,186.0
passes_completed_long,32.0
passes_long,48.0
passes_total_distance,6367.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,88.0
passes_switches,7.0
crosses,11.0
corner_kicks,3.0
passes_intercepted,16.0
passes_blocked,21.0
dispossessed,15.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,23.0
shots_on_target,8.0
sca,28.0
gca,0.0
xg,1.9000000000000001
crosses_into_penalty_area,3.0
passes_into_final_third,34.0
passes_into_penalty_area,9.0
progressive_passes,44.0
carry_progressive_distance,1990.0
assisted_shots,11.0
fouled,33.0
pens_won,0.0
tackles,17.0
interceptions,6.0
blocks,22.0
tackles_won,11.0
dribble_tackles,1.0
dribbles_vs,16.0
pressures,228.0
pressure_regains,53.0
clearances,3.0
errors,0.0
aerials_won,8.0
aerials_lost,15.0
ball_recoveries,92.0
pens_conceded,0.0
fouls,36.0
cards_yellow_red,0.0
