position,CM
minutes,621.0
passes_completed,184.0
passes,225.0
dribbles_completed,9.0
dribbles,12.0
passes_completed_short,78.0
passes_short,96.0
passes_completed_medium,93.0
passes_medium,103.0
passes_completed_long,13.0
passes_long,23.0
passes_total_distance,3283.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,55.0
passes_switches,1.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,6.0
dispossessed,7.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,9.0
gca,2.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,12.0
passes_into_penalty_area,3.0
progressive_passes,21.0
carry_progressive_distance,770.0
assisted_shots,6.0
fouled,10.0
pens_won,0.0
tackles,10.0
interceptions,6.0
blocks,15.0
tackles_won,8.0
dribble_tackles,2.0
dribbles_vs,7.0
pressures,165.0
pressure_regains,35.0
clearances,9.0
errors,0.0
aerials_won,3.0
aerials_lost,4.0
ball_recoveries,68.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
