position,RM
minutes,77
passes_completed,27
passes,47
dribbles_completed,0
dribbles,0
passes_completed_short,18
passes_short,26
passes_completed_medium,8
passes_medium,15
passes_completed_long,1
passes_long,4
passes_total_distance,424
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,1
crosses,4
corner_kicks,2
passes_intercepted,2
passes_blocked,5
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,5
gca,1
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,3
carry_progressive_distance,114
assisted_shots,3
fouled,0
pens_won,0
tackles,0
interceptions,1
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,20
pressure_regains,3
clearances,0
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,6
pens_conceded,0
fouls,1
cards_yellow_red,0
