position,LW
minutes,127.0
passes_completed,59.0
passes,80.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,35.0
passes_short,39.0
passes_completed_medium,21.0
passes_medium,27.0
passes_completed_long,3.0
passes_long,11.0
passes_total_distance,874.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,4.0
passes_switches,2.0
crosses,7.0
corner_kicks,2.0
passes_intercepted,1.0
passes_blocked,1.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,2.0
sca,5.0
gca,0.0
xg,0.4
crosses_into_penalty_area,3.0
passes_into_final_third,4.0
passes_into_penalty_area,4.0
progressive_passes,5.0
carry_progressive_distance,221.0
assisted_shots,4.0
fouled,2.0
pens_won,0.0
tackles,2.0
interceptions,3.0
blocks,3.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,6.0
pressures,16.0
pressure_regains,2.0
clearances,2.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,9.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
