position,RM
minutes,90
passes_completed,41
passes,53
dribbles_completed,3
dribbles,4
passes_completed_short,22
passes_short,26
passes_completed_medium,14
passes_medium,16
passes_completed_long,4
passes_long,10
passes_total_distance,691
passes_free_kicks,3
through_balls,0
passes_pressure,15
passes_switches,3
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,0
sca,3
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,206
assisted_shots,1
fouled,2
pens_won,0
tackles,3
interceptions,0
blocks,0
tackles_won,2
dribble_tackles,2
dribbles_vs,4
pressures,19
pressure_regains,2
clearances,1
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,7
pens_conceded,0
fouls,1
cards_yellow_red,0
