position,RM
minutes,90
passes_completed,36
passes,44
dribbles_completed,1
dribbles,1
passes_completed_short,20
passes_short,26
passes_completed_medium,11
passes_medium,11
passes_completed_long,5
passes_long,7
passes_total_distance,640
passes_free_kicks,0
through_balls,0
passes_pressure,11
passes_switches,3
crosses,3
corner_kicks,2
passes_intercepted,1
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,1
sca,3
gca,0
xg,0.2
crosses_into_penalty_area,1
passes_into_final_third,5
passes_into_penalty_area,2
progressive_passes,5
carry_progressive_distance,252
assisted_shots,2
fouled,0
pens_won,0
tackles,2
interceptions,1
blocks,1
tackles_won,2
dribble_tackles,1
dribbles_vs,2
pressures,17
pressure_regains,2
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,2
pens_conceded,0
fouls,1
cards_yellow_red,0
