position,AM
minutes,277.0
passes_completed,95.0
passes,127.0
dribbles_completed,4.0
dribbles,6.0
passes_completed_short,34.0
passes_short,43.0
passes_completed_medium,46.0
passes_medium,59.0
passes_completed_long,14.0
passes_long,23.0
passes_total_distance,2011.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,33.0
passes_switches,9.0
crosses,4.0
corner_kicks,3.0
passes_intercepted,6.0
passes_blocked,1.0
dispossessed,4.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,1.0
sca,9.0
gca,2.0
xg,1.1
crosses_into_penalty_area,0.0
passes_into_final_third,1.0
passes_into_penalty_area,2.0
progressive_passes,6.0
carry_progressive_distance,424.0
assisted_shots,6.0
fouled,6.0
pens_won,0.0
tackles,3.0
interceptions,4.0
blocks,5.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,94.0
pressure_regains,21.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
