position,RM
minutes,152.0
passes_completed,43.0
passes,66.0
dribbles_completed,6.0
dribbles,18.0
passes_completed_short,21.0
passes_short,30.0
passes_completed_medium,11.0
passes_medium,18.0
passes_completed_long,10.0
passes_long,15.0
passes_total_distance,842.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,13.0
passes_switches,5.0
crosses,7.0
corner_kicks,2.0
passes_intercepted,3.0
passes_blocked,4.0
dispossessed,5.0
goals,3.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,4.0
sca,9.0
gca,1.0
xg,1.2999999999999998
crosses_into_penalty_area,1.0
passes_into_final_third,0.0
passes_into_penalty_area,2.0
progressive_passes,2.0
carry_progressive_distance,357.0
assisted_shots,7.0
fouled,5.0
pens_won,0.0
tackles,5.0
interceptions,2.0
blocks,0.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,41.0
pressure_regains,16.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,0.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
