position,RB
minutes,391.0
passes_completed,220.0
passes,262.0
dribbles_completed,3.0
dribbles,6.0
passes_completed_short,109.0
passes_short,120.0
passes_completed_medium,101.0
passes_medium,122.0
passes_completed_long,9.0
passes_long,16.0
passes_total_distance,3590.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,26.0
passes_switches,2.0
crosses,13.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,6.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,7.0
gca,2.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,9.0
passes_into_penalty_area,2.0
progressive_passes,15.0
carry_progressive_distance,293.0
assisted_shots,4.0
fouled,3.0
pens_won,0.0
tackles,9.0
interceptions,1.0
blocks,10.0
tackles_won,8.0
dribble_tackles,4.0
dribbles_vs,10.0
pressures,48.0
pressure_regains,23.0
clearances,3.0
errors,1.0
aerials_won,4.0
aerials_lost,2.0
ball_recoveries,38.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
