position,AM
minutes,2762.0
passes_completed,1659.0
passes,2078.0
dribbles_completed,28.0
dribbles,45.0
passes_completed_short,793.0
passes_short,888.0
passes_completed_medium,622.0
passes_medium,728.0
passes_completed_long,210.0
passes_long,402.0
passes_total_distance,29674.0
passes_free_kicks,68.0
through_balls,4.0
passes_pressure,380.0
passes_switches,80.0
crosses,53.0
corner_kicks,87.0
passes_intercepted,38.0
passes_blocked,47.0
dispossessed,36.0
goals,4.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,31.0
shots_on_target,14.0
sca,89.0
gca,10.0
xg,2.8000000000000003
crosses_into_penalty_area,2.0
passes_into_final_third,188.0
passes_into_penalty_area,37.0
progressive_passes,177.0
carry_progressive_distance,3817.0
assisted_shots,54.0
fouled,52.0
pens_won,0.0
tackles,60.0
interceptions,23.0
blocks,55.0
tackles_won,41.0
dribble_tackles,16.0
dribbles_vs,81.0
pressures,755.0
pressure_regains,213.0
clearances,22.0
errors,1.0
aerials_won,9.0
aerials_lost,8.0
ball_recoveries,303.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
