position,RM
minutes,90
passes_completed,35
passes,44
dribbles_completed,1
dribbles,1
passes_completed_short,18
passes_short,18
passes_completed_medium,12
passes_medium,16
passes_completed_long,5
passes_long,10
passes_total_distance,590
passes_free_kicks,2
through_balls,0
passes_pressure,5
passes_switches,2
crosses,1
corner_kicks,0
passes_intercepted,1
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,3
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,113
assisted_shots,0
fouled,0
pens_won,0
tackles,1
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,32
pressure_regains,6
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,12
pens_conceded,0
fouls,1
cards_yellow_red,0
