position,RM
minutes,90
passes_completed,44
passes,49
dribbles_completed,0
dribbles,0
passes_completed_short,20
passes_short,21
passes_completed_medium,22
passes_medium,23
passes_completed_long,2
passes_long,4
passes_total_distance,704
passes_free_kicks,1
through_balls,0
passes_pressure,6
passes_switches,0
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,3
carry_progressive_distance,88
assisted_shots,0
fouled,1
pens_won,0
tackles,3
interceptions,0
blocks,3
tackles_won,0
dribble_tackles,3
dribbles_vs,3
pressures,18
pressure_regains,3
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,4
pens_conceded,0
fouls,1
cards_yellow_red,0
