position,LW
minutes,2640.0
passes_completed,726.0
passes,953.0
dribbles_completed,30.0
dribbles,64.0
passes_completed_short,372.0
passes_short,444.0
passes_completed_medium,277.0
passes_medium,354.0
passes_completed_long,69.0
passes_long,132.0
passes_total_distance,12152.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,206.0
passes_switches,30.0
crosses,51.0
corner_kicks,12.0
passes_intercepted,19.0
passes_blocked,35.0
dispossessed,67.0
goals,5.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,66.0
shots_on_target,22.0
sca,66.0
gca,12.0
xg,4.5
crosses_into_penalty_area,8.0
passes_into_final_third,45.0
passes_into_penalty_area,21.0
progressive_passes,52.0
carry_progressive_distance,4100.0
assisted_shots,24.0
fouled,52.0
pens_won,0.0
tackles,30.0
interceptions,17.0
blocks,52.0
tackles_won,16.0
dribble_tackles,7.0
dribbles_vs,50.0
pressures,706.0
pressure_regains,194.0
clearances,5.0
errors,0.0
aerials_won,7.0
aerials_lost,29.0
ball_recoveries,200.0
pens_conceded,0.0
fouls,40.0
cards_yellow_red,0.0
