position,GK
minutes,1941.0
passes_completed,418.0
passes,684.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,23.0
passes_short,23.0
passes_completed_medium,236.0
passes_medium,245.0
passes_completed_long,159.0
passes_long,414.0
passes_total_distance,13905.0
passes_free_kicks,35.0
through_balls,1.0
passes_pressure,94.0
passes_switches,19.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,2.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,0.0
progressive_passes,1.0
carry_progressive_distance,1153.0
assisted_shots,0.0
fouled,0.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,0.0
pressure_regains,0.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,69.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
