position,LM
minutes,377.0
passes_completed,138.0
passes,175.0
dribbles_completed,3.0
dribbles,3.0
passes_completed_short,59.0
passes_short,65.0
passes_completed_medium,67.0
passes_medium,76.0
passes_completed_long,10.0
passes_long,28.0
passes_total_distance,2281.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,34.0
passes_switches,1.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,6.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,2.0
sca,6.0
gca,1.0
xg,0.0
crosses_into_penalty_area,3.0
passes_into_final_third,7.0
passes_into_penalty_area,4.0
progressive_passes,9.0
carry_progressive_distance,488.0
assisted_shots,3.0
fouled,3.0
pens_won,0.0
tackles,9.0
interceptions,2.0
blocks,10.0
tackles_won,5.0
dribble_tackles,2.0
dribbles_vs,4.0
pressures,61.0
pressure_regains,18.0
clearances,6.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
