position,LW
minutes,90
passes_completed,56
passes,67
dribbles_completed,2
dribbles,3
passes_completed_short,27
passes_short,34
passes_completed_medium,26
passes_medium,28
passes_completed_long,3
passes_long,4
passes_total_distance,959
passes_free_kicks,0
through_balls,0
passes_pressure,7
passes_switches,1
crosses,3
corner_kicks,0
passes_intercepted,0
passes_blocked,3
dispossessed,1
goals,0
assists,3
pens_made,0
pens_att,0
shots_total,4
shots_on_target,1
sca,8
gca,3
xg,0.7
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,2
progressive_passes,7
carry_progressive_distance,137
assisted_shots,7
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,7
pressure_regains,1
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,2
pens_conceded,0
fouls,1
cards_yellow_red,0
