position,DM
minutes,490.0
passes_completed,334.0
passes,398.0
dribbles_completed,6.0
dribbles,7.0
passes_completed_short,146.0
passes_short,164.0
passes_completed_medium,124.0
passes_medium,144.0
passes_completed_long,58.0
passes_long,81.0
passes_total_distance,6723.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,72.0
passes_switches,21.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,7.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,7.0
gca,0.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,23.0
passes_into_penalty_area,2.0
progressive_passes,19.0
carry_progressive_distance,652.0
assisted_shots,3.0
fouled,7.0
pens_won,0.0
tackles,7.0
interceptions,11.0
blocks,8.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,8.0
pressures,97.0
pressure_regains,28.0
clearances,8.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,41.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
