position,RM
minutes,45
passes_completed,6
passes,13
dribbles_completed,2
dribbles,2
passes_completed_short,3
passes_short,3
passes_completed_medium,3
passes_medium,10
passes_completed_long,0
passes_long,0
passes_total_distance,107
passes_free_kicks,0
through_balls,0
passes_pressure,0
passes_switches,0
crosses,2
corner_kicks,0
passes_intercepted,1
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,79
assisted_shots,1
fouled,1
pens_won,0
tackles,1
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,13
pressure_regains,4
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,3
pens_conceded,0
fouls,4
cards_yellow_red,0
