position,CM
minutes,469.0
passes_completed,246.0
passes,301.0
dribbles_completed,8.0
dribbles,11.0
passes_completed_short,113.0
passes_short,124.0
passes_completed_medium,105.0
passes_medium,116.0
passes_completed_long,25.0
passes_long,55.0
passes_total_distance,4473.0
passes_free_kicks,12.0
through_balls,0.0
passes_pressure,66.0
passes_switches,19.0
crosses,11.0
corner_kicks,21.0
passes_intercepted,3.0
passes_blocked,11.0
dispossessed,13.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,3.0
sca,28.0
gca,3.0
xg,0.7
crosses_into_penalty_area,1.0
passes_into_final_third,29.0
passes_into_penalty_area,11.0
progressive_passes,20.0
carry_progressive_distance,1018.0
assisted_shots,11.0
fouled,6.0
pens_won,0.0
tackles,7.0
interceptions,4.0
blocks,4.0
tackles_won,6.0
dribble_tackles,1.0
dribbles_vs,7.0
pressures,124.0
pressure_regains,25.0
clearances,4.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,40.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
