position,LW
minutes,92.0
passes_completed,73.0
passes,84.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,39.0
passes_short,45.0
passes_completed_medium,25.0
passes_medium,28.0
passes_completed_long,7.0
passes_long,9.0
passes_total_distance,1275.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,14.0
passes_switches,2.0
crosses,2.0
corner_kicks,2.0
passes_intercepted,1.0
passes_blocked,2.0
dispossessed,1.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,9.0
gca,1.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,16.0
passes_into_penalty_area,3.0
progressive_passes,11.0
carry_progressive_distance,423.0
assisted_shots,4.0
fouled,2.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,3.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,26.0
pressure_regains,5.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,5.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
