position,GK
minutes,2700.0
passes_completed,714.0
passes,1035.0
dribbles_completed,4.0
dribbles,4.0
passes_completed_short,86.0
passes_short,86.0
passes_completed_medium,371.0
passes_medium,380.0
passes_completed_long,256.0
passes_long,566.0
passes_total_distance,21475.0
passes_free_kicks,57.0
through_balls,0.0
passes_pressure,157.0
passes_switches,26.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,3.0
dispossessed,0.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,4.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,12.0
passes_into_penalty_area,1.0
progressive_passes,0.0
carry_progressive_distance,2350.0
assisted_shots,2.0
fouled,4.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,1.0
pressure_regains,1.0
clearances,2.0
errors,1.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,127.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
