position,LB
minutes,602.0
passes_completed,367.0
passes,435.0
dribbles_completed,3.0
dribbles,6.0
passes_completed_short,182.0
passes_short,206.0
passes_completed_medium,166.0
passes_medium,188.0
passes_completed_long,18.0
passes_long,30.0
passes_total_distance,5914.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,75.0
passes_switches,5.0
crosses,16.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,17.0
dispossessed,2.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,8.0
gca,2.0
xg,0.3
crosses_into_penalty_area,2.0
passes_into_final_third,10.0
passes_into_penalty_area,5.0
progressive_passes,24.0
carry_progressive_distance,686.0
assisted_shots,6.0
fouled,7.0
pens_won,0.0
tackles,15.0
interceptions,12.0
blocks,19.0
tackles_won,9.0
dribble_tackles,4.0
dribbles_vs,7.0
pressures,114.0
pressure_regains,40.0
clearances,8.0
errors,1.0
aerials_won,4.0
aerials_lost,4.0
ball_recoveries,65.0
pens_conceded,1.0
fouls,12.0
cards_yellow_red,0.0
