position,RM
minutes,989.0
passes_completed,715.0
passes,774.0
dribbles_completed,23.0
dribbles,24.0
passes_completed_short,279.0
passes_short,301.0
passes_completed_medium,352.0
passes_medium,373.0
passes_completed_long,74.0
passes_long,86.0
passes_total_distance,13173.0
passes_free_kicks,7.0
through_balls,1.0
passes_pressure,97.0
passes_switches,15.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,7.0
dispossessed,13.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,2.0
sca,26.0
gca,4.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,63.0
passes_into_penalty_area,9.0
progressive_passes,64.0
carry_progressive_distance,2301.0
assisted_shots,12.0
fouled,20.0
pens_won,1.0
tackles,24.0
interceptions,8.0
blocks,13.0
tackles_won,17.0
dribble_tackles,2.0
dribbles_vs,20.0
pressures,319.0
pressure_regains,88.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,3.0
ball_recoveries,85.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
