position,CB
minutes,2583.0
passes_completed,1160.0
passes,1364.0
dribbles_completed,3.0
dribbles,3.0
passes_completed_short,274.0
passes_short,312.0
passes_completed_medium,657.0
passes_medium,731.0
passes_completed_long,220.0
passes_long,300.0
passes_total_distance,25685.0
passes_free_kicks,21.0
through_balls,0.0
passes_pressure,207.0
passes_switches,28.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,11.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,5.0
sca,9.0
gca,1.0
xg,0.9999999999999999
crosses_into_penalty_area,0.0
passes_into_final_third,55.0
passes_into_penalty_area,0.0
progressive_passes,53.0
carry_progressive_distance,3020.0
assisted_shots,3.0
fouled,20.0
pens_won,0.0
tackles,44.0
interceptions,24.0
blocks,50.0
tackles_won,20.0
dribble_tackles,17.0
dribbles_vs,35.0
pressures,137.0
pressure_regains,36.0
clearances,112.0
errors,0.0
aerials_won,37.0
aerials_lost,14.0
ball_recoveries,318.0
pens_conceded,1.0
fouls,23.0
cards_yellow_red,1.0
