position,LW
minutes,138.0
passes_completed,36.0
passes,51.0
dribbles_completed,3.0
dribbles,5.0
passes_completed_short,24.0
passes_short,29.0
passes_completed_medium,8.0
passes_medium,10.0
passes_completed_long,4.0
passes_long,8.0
passes_total_distance,573.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,15.0
passes_switches,3.0
crosses,6.0
corner_kicks,2.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,0.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,3.0
sca,5.0
gca,3.0
xg,0.4
crosses_into_penalty_area,2.0
passes_into_final_third,0.0
passes_into_penalty_area,3.0
progressive_passes,3.0
carry_progressive_distance,393.0
assisted_shots,2.0
fouled,2.0
pens_won,1.0
tackles,0.0
interceptions,2.0
blocks,2.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,16.0
pressure_regains,5.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,6.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
