position,DM
minutes,548.0
passes_completed,418.0
passes,484.0
dribbles_completed,4.0
dribbles,6.0
passes_completed_short,149.0
passes_short,169.0
passes_completed_medium,209.0
passes_medium,223.0
passes_completed_long,58.0
passes_long,85.0
passes_total_distance,8431.0
passes_free_kicks,17.0
through_balls,0.0
passes_pressure,55.0
passes_switches,20.0
crosses,7.0
corner_kicks,8.0
passes_intercepted,7.0
passes_blocked,9.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,15.0
gca,0.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,30.0
passes_into_penalty_area,4.0
progressive_passes,22.0
carry_progressive_distance,1142.0
assisted_shots,8.0
fouled,13.0
pens_won,0.0
tackles,11.0
interceptions,9.0
blocks,8.0
tackles_won,9.0
dribble_tackles,3.0
dribbles_vs,16.0
pressures,134.0
pressure_regains,29.0
clearances,6.0
errors,0.0
aerials_won,1.0
aerials_lost,5.0
ball_recoveries,58.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
