position,CM,LM
minutes,263.0
passes_completed,121.0
passes,145.0
dribbles_completed,5.0
dribbles,6.0
passes_completed_short,47.0
passes_short,55.0
passes_completed_medium,59.0
passes_medium,69.0
passes_completed_long,15.0
passes_long,20.0
passes_total_distance,2294.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,54.0
passes_switches,4.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,1.0
dispossessed,3.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,2.0
sca,4.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,16.0
passes_into_penalty_area,0.0
progressive_passes,11.0
carry_progressive_distance,257.0
assisted_shots,0.0
fouled,2.0
pens_won,0.0
tackles,9.0
interceptions,7.0
blocks,3.0
tackles_won,6.0
dribble_tackles,4.0
dribbles_vs,8.0
pressures,53.0
pressure_regains,15.0
clearances,8.0
errors,0.0
aerials_won,9.0
aerials_lost,2.0
ball_recoveries,43.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
