position,LM
minutes,1329.0
passes_completed,506.0
passes,696.0
dribbles_completed,24.0
dribbles,45.0
passes_completed_short,256.0
passes_short,320.0
passes_completed_medium,180.0
passes_medium,228.0
passes_completed_long,66.0
passes_long,123.0
passes_total_distance,8979.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,157.0
passes_switches,22.0
crosses,61.0
corner_kicks,2.0
passes_intercepted,13.0
passes_blocked,43.0
dispossessed,24.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,2.0
sca,38.0
gca,5.0
xg,0.4
crosses_into_penalty_area,20.0
passes_into_final_third,23.0
passes_into_penalty_area,26.0
progressive_passes,41.0
carry_progressive_distance,2696.0
assisted_shots,18.0
fouled,29.0
pens_won,0.0
tackles,29.0
interceptions,10.0
blocks,34.0
tackles_won,20.0
dribble_tackles,11.0
dribbles_vs,21.0
pressures,242.0
pressure_regains,72.0
clearances,4.0
errors,0.0
aerials_won,13.0
aerials_lost,13.0
ball_recoveries,150.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
