position,CB
minutes,1792.0
passes_completed,1029.0
passes,1197.0
dribbles_completed,8.0
dribbles,8.0
passes_completed_short,194.0
passes_short,220.0
passes_completed_medium,579.0
passes_medium,627.0
passes_completed_long,253.0
passes_long,343.0
passes_total_distance,24686.0
passes_free_kicks,23.0
through_balls,0.0
passes_pressure,161.0
passes_switches,57.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,5.0
dispossessed,7.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,2.0
sca,12.0
gca,3.0
xg,0.7
crosses_into_penalty_area,0.0
passes_into_final_third,51.0
passes_into_penalty_area,1.0
progressive_passes,51.0
carry_progressive_distance,3031.0
assisted_shots,3.0
fouled,8.0
pens_won,0.0
tackles,22.0
interceptions,18.0
blocks,29.0
tackles_won,16.0
dribble_tackles,13.0
dribbles_vs,28.0
pressures,84.0
pressure_regains,29.0
clearances,62.0
errors,1.0
aerials_won,18.0
aerials_lost,11.0
ball_recoveries,235.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
