position,LM
minutes,72.0
passes_completed,24.0
passes,32.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,9.0
passes_short,9.0
passes_completed_medium,10.0
passes_medium,13.0
passes_completed_long,5.0
passes_long,10.0
passes_total_distance,466.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,8.0
passes_switches,1.0
crosses,5.0
corner_kicks,2.0
passes_intercepted,0.0
passes_blocked,1.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,0.0
passes_into_penalty_area,2.0
progressive_passes,0.0
carry_progressive_distance,140.0
assisted_shots,1.0
fouled,2.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,2.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,6.0
pressure_regains,0.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,6.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
