position,CB
minutes,814.0
passes_completed,576.0
passes,652.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,122.0
passes_short,128.0
passes_completed_medium,342.0
passes_medium,362.0
passes_completed_long,111.0
passes_long,159.0
passes_total_distance,13132.0
passes_free_kicks,10.0
through_balls,0.0
passes_pressure,116.0
passes_switches,12.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,2.0
dispossessed,1.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,8.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,29.0
passes_into_penalty_area,1.0
progressive_passes,33.0
carry_progressive_distance,1532.0
assisted_shots,2.0
fouled,1.0
pens_won,0.0
tackles,9.0
interceptions,8.0
blocks,19.0
tackles_won,7.0
dribble_tackles,1.0
dribbles_vs,11.0
pressures,75.0
pressure_regains,23.0
clearances,25.0
errors,0.0
aerials_won,4.0
aerials_lost,6.0
ball_recoveries,85.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
