position,CB
minutes,1779.0
passes_completed,626.0
passes,782.0
dribbles_completed,9.0
dribbles,11.0
passes_completed_short,141.0
passes_short,175.0
passes_completed_medium,346.0
passes_medium,393.0
passes_completed_long,134.0
passes_long,205.0
passes_total_distance,14267.0
passes_free_kicks,16.0
through_balls,0.0
passes_pressure,141.0
passes_switches,32.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,3.0
dispossessed,3.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,3.0
sca,8.0
gca,2.0
xg,0.5
crosses_into_penalty_area,1.0
passes_into_final_third,31.0
passes_into_penalty_area,4.0
progressive_passes,38.0
carry_progressive_distance,1898.0
assisted_shots,2.0
fouled,11.0
pens_won,0.0
tackles,38.0
interceptions,23.0
blocks,32.0
tackles_won,23.0
dribble_tackles,11.0
dribbles_vs,23.0
pressures,185.0
pressure_regains,58.0
clearances,77.0
errors,2.0
aerials_won,28.0
aerials_lost,17.0
ball_recoveries,225.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
