position,CM
minutes,1842.0
passes_completed,1146.0
passes,1340.0
dribbles_completed,21.0
dribbles,24.0
passes_completed_short,424.0
passes_short,467.0
passes_completed_medium,514.0
passes_medium,577.0
passes_completed_long,202.0
passes_long,277.0
passes_total_distance,23542.0
passes_free_kicks,43.0
through_balls,1.0
passes_pressure,186.0
passes_switches,61.0
crosses,25.0
corner_kicks,31.0
passes_intercepted,22.0
passes_blocked,23.0
dispossessed,23.0
goals,2.0
assists,4.0
pens_made,1.0
pens_att,1.0
shots_total,22.0
shots_on_target,4.0
sca,52.0
gca,6.0
xg,1.7000000000000002
crosses_into_penalty_area,3.0
passes_into_final_third,147.0
passes_into_penalty_area,21.0
progressive_passes,121.0
carry_progressive_distance,2953.0
assisted_shots,31.0
fouled,32.0
pens_won,0.0
tackles,37.0
interceptions,13.0
blocks,26.0
tackles_won,31.0
dribble_tackles,8.0
dribbles_vs,47.0
pressures,376.0
pressure_regains,79.0
clearances,19.0
errors,0.0
aerials_won,8.0
aerials_lost,13.0
ball_recoveries,174.0
pens_conceded,0.0
fouls,27.0
cards_yellow_red,0.0
