position,LM
minutes,62
passes_completed,15
passes,21
dribbles_completed,2
dribbles,3
passes_completed_short,9
passes_short,11
passes_completed_medium,6
passes_medium,8
passes_completed_long,0
passes_long,1
passes_total_distance,207
passes_free_kicks,0
through_balls,0
passes_pressure,6
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,5
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,72
assisted_shots,0
fouled,1
pens_won,0
tackles,1
interceptions,0
blocks,3
tackles_won,1
dribble_tackles,1
dribbles_vs,1
pressures,14
pressure_regains,3
clearances,1
errors,0
aerials_won,2
aerials_lost,2
ball_recoveries,10
pens_conceded,0
fouls,2
cards_yellow_red,0
