position,CB
minutes,1684.0
passes_completed,483.0
passes,692.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,104.0
passes_short,134.0
passes_completed_medium,261.0
passes_medium,319.0
passes_completed_long,114.0
passes_long,229.0
passes_total_distance,11585.0
passes_free_kicks,16.0
through_balls,0.0
passes_pressure,109.0
passes_switches,23.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,8.0
dispossessed,3.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,3.0
sca,4.0
gca,0.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,23.0
passes_into_penalty_area,0.0
progressive_passes,30.0
carry_progressive_distance,1244.0
assisted_shots,0.0
fouled,14.0
pens_won,0.0
tackles,22.0
interceptions,13.0
blocks,30.0
tackles_won,14.0
dribble_tackles,3.0
dribbles_vs,15.0
pressures,144.0
pressure_regains,36.0
clearances,93.0
errors,0.0
aerials_won,18.0
aerials_lost,18.0
ball_recoveries,216.0
pens_conceded,1.0
fouls,37.0
cards_yellow_red,0.0
